RepRapFirmware height map file v2 generated at 2022-07-16 16:35, min error -0.092, max error 0.125, mean 0.013, deviation 0.065
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,15.00,205.00,15.00,195.00,-1.00,36.00,36.00,6,6
  0.046,  0.069,  0.084,  0.066,  0.096,  0.077
  0.046, -0.002,  0.008,  0.066,  0.125,  0.118
  0.117,  0.026, -0.023,  0.008,  0.038,  0.099
  0.047, -0.079, -0.064, -0.024,  0.025,  0.079
 -0.023, -0.092, -0.069, -0.081, -0.028,  0.011
  0.020, -0.072, -0.089, -0.031, -0.058, -0.068
