RepRapFirmware height map file v2 generated at 2022-07-16 16:43, min error -0.096, max error 0.125, mean 0.017, deviation 0.064
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,15.00,205.00,15.00,195.00,-1.00,36.00,36.00,6,6
  0.034,  0.073,  0.080,  0.062,  0.102,  0.071
  0.042,  0.012,  0.009,  0.068,  0.121,  0.121
  0.125,  0.023,  0.001,  0.012,  0.051,  0.109
  0.043, -0.069, -0.061, -0.016,  0.038,  0.091
 -0.015, -0.096, -0.066, -0.079, -0.027,  0.013
  0.025, -0.068, -0.085, -0.017, -0.049, -0.054
