RepRapFirmware height map file v2 generated at 2022-07-16 16:32, min error -0.090, max error 0.129, mean 0.008, deviation 0.068
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,15.00,205.00,15.00,195.00,-1.00,36.00,36.00,6,6
  0.039,  0.068,  0.065,  0.069,  0.080,  0.079
  0.043, -0.009, -0.002,  0.060,  0.116,  0.129
  0.117,  0.027, -0.030,  0.007,  0.036,  0.099
  0.052, -0.089, -0.089, -0.034,  0.030,  0.071
 -0.029, -0.080, -0.080, -0.085, -0.035,  0.011
  0.011, -0.080, -0.082, -0.056, -0.065, -0.090
